index,Date,Retrieval Time (ms),Size in Repo(Bytes),Type,Size (Bytes)
180,Tue Jun 20 2023 23:17:53,600.5649,4195305.0,string,4194304
187,Tue Jun 20 2023 23:21:11,398.5,4195305.0,string,4194304
194,Tue Jun 20 2023 23:25:22,620.429,4195305.0,string,4194304
201,Tue Jun 20 2023 23:33:40,4957.1292,4195305.0,string,4194304
208,Tue Jun 20 2023 23:36:08,3706.5675,4195305.0,string,4194304
215,Tue Jun 20 2023 23:40:49,429.2639,4195305.0,string,4194304
229,Mon Jun 19 2023 18:29:19,2963.1312,4195305.0,string,4194304
236,Mon Jun 19 2023 18:31:20,1577.38,4195305.0,string,4194304
243,Mon Jun 19 2023 18:33:38,2524.3403,4195305.0,string,4194304
250,Mon Jun 19 2023 18:37:23,2301.3977,4195305.0,string,4194304
257,Mon Jun 19 2023 18:40:19,3333.3764,4195305.0,string,4194304
264,Mon Jun 19 2023 18:45:29,4678.8543,4195305.0,string,4194304
278,Mon Jun 19 2023 18:49:35,1700.462,4195305.0,string,4194304
285,Wed Jun 21 2023 00:04:10,2354.0409,4195305.0,string,4194304
292,Wed Jun 21 2023 00:15:57,2530.9537,4195305.0,string,4194304
299,Wed Jun 21 2023 00:20:14,736.8078,4195305.0,string,4194304
306,Wed Jun 21 2023 00:22:53,675.8854,4195305.0,string,4194304
313,Wed Jun 21 2023 00:28:22,1398.4838,4195305.0,string,4194304
320,Wed Jun 21 2023 00:35:12,2535.9591,4195305.0,string,4194304
327,Wed Jun 21 2023 00:39:16,1551.2048,4195305.0,string,4194304
6,Mon Jun 19 2023 18:32:10,1851.2344,16781194.0,string,16777216
13,Mon Jun 19 2023 18:32:31,3422.1172,16781194.0,string,16777216
20,Mon Jun 19 2023 18:36:03,1663.7086,16781194.0,string,16777216
27,Mon Jun 19 2023 18:39:18,3311.7948,16781194.0,string,16777216
34,Mon Jun 19 2023 18:42:46,1629.4648,16781194.0,string,16777216
41,Mon Jun 19 2023 18:46:41,3359.2139,16781194.0,string,16777216
48,Mon Jun 19 2023 18:51:38,1637.5036,16781194.0,string,16777216
55,Mon Jun 19 2023 18:54:00,3651.1156,16781194.0,string,16777216
69,Wed Jun 21 2023 00:06:06,1887.4778,16781194.0,string,16777216
76,Wed Jun 21 2023 00:20:56,1593.0934,16781194.0,string,16777216
83,Wed Jun 21 2023 00:21:25,14322.3175,16781194.0,string,16777216
90,Wed Jun 21 2023 00:27:46,1366.7404,16781194.0,string,16777216
97,Wed Jun 21 2023 00:28:43,2046.8762,16781194.0,string,16777216
111,Wed Jun 21 2023 00:40:28,16516.2836,16781194.0,string,16777216
118,Mon Jun 19 2023 17:29:28,12044.0351,16781194.0,string,16777216
125,Mon Jun 19 2023 17:32:37,3810.5528,16781194.0,string,16777216
132,Mon Jun 19 2023 17:33:37,2213.5362,16781194.0,string,16777216
139,Mon Jun 19 2023 17:39:18,3167.5329,16781194.0,string,16777216
146,Mon Jun 19 2023 17:40:21,2647.895,16781194.0,string,16777216
153,Mon Jun 19 2023 17:46:41,3268.1683,16781194.0,string,16777216
160,Mon Jun 19 2023 17:47:52,2647.0808,16781194.0,string,16777216
167,Mon Jun 19 2023 17:53:22,3707.8372,16781194.0,string,16777216
181,Tue Jun 20 2023 23:17:55,2160.6213,16781194.0,string,16777216
188,Tue Jun 20 2023 23:21:25,14299.4812,16781194.0,string,16777216
195,Tue Jun 20 2023 23:25:24,2160.6487,16781194.0,string,16777216
209,Tue Jun 20 2023 23:36:17,8825.4125,16781194.0,string,16777216
216,Tue Jun 20 2023 23:40:50,1145.0616,16781194.0,string,16777216
223,Tue Jun 20 2023 23:47:15,17455.8776,16781194.0,string,16777216
230,Mon Jun 19 2023 18:29:28,8904.717,16781194.0,string,16777216
237,Mon Jun 19 2023 18:32:09,8690.1546,16781194.0,string,16777216
244,Mon Jun 19 2023 18:33:47,9429.2109,16781194.0,string,16777216
251,Mon Jun 19 2023 18:38:12,9322.2203,16781194.0,string,16777216
258,Mon Jun 19 2023 18:40:32,12541.9603,16781194.0,string,16777216
265,Mon Jun 19 2023 18:45:37,7839.9206,16781194.0,string,16777216
272,Mon Jun 19 2023 18:47:59,7112.1529,16781194.0,string,16777216
293,Wed Jun 21 2023 00:16:03,6160.3651,16781194.0,string,16777216
300,Wed Jun 21 2023 00:20:58,3772.1333,16781194.0,string,16777216
307,Wed Jun 21 2023 00:22:57,3830.171,16781194.0,string,16777216
314,Wed Jun 21 2023 00:28:26,3793.0887,16781194.0,string,16777216
321,Wed Jun 21 2023 00:35:19,6364.1064,16781194.0,string,16777216
328,Wed Jun 21 2023 00:39:18,2257.1716,16781194.0,string,16777216
335,Wed Jun 21 2023 00:41:31,3039.6071,16781194.0,string,16777216
