Date,Retrieval Time (ms),Size in Repo(Bytes),Type,Size (Bytes)
Fri Jun 16 2023 01:11:50,1907.8126,65550,string,65536
Fri Jun 16 2023 01:11:51,1507.7315,262158,string,262144
Fri Jun 16 2023 01:11:51,284.5638,1048832,string,1048576
Fri Jun 16 2023 01:11:55,3110.6698,4195305,string,4194304
Fri Jun 16 2023 01:11:56,1347.4492,16781194,string,16777216
Fri Jun 16 2023 01:12:33,196.1349,4107,string,4096
Fri Jun 16 2023 01:12:43,10072.6853,16398,string,16384
Fri Jun 16 2023 01:12:43,200.4568,65550,string,65536
Fri Jun 16 2023 01:12:46,3242.6266,262158,string,262144
Fri Jun 16 2023 01:12:47,298.3899,1048832,string,1048576
Fri Jun 16 2023 01:12:52,4790.0634,4195305,string,4194304
Fri Jun 16 2023 01:12:53,1417.9102,16781194,string,16777216
Fri Jun 16 2023 01:14:14,213.4019,4107,string,4096
Fri Jun 16 2023 01:14:58,4226.3028,16398,string,16384
Fri Jun 16 2023 01:14:58,246.1588,65550,string,65536
Fri Jun 16 2023 01:15:01,2484.1711,262158,string,262144
Fri Jun 16 2023 01:15:05,4362.7332,1048832,string,1048576
Fri Jun 16 2023 01:15:06,516.3361,4195305,string,4194304
Fri Jun 16 2023 01:15:11,5251.7056,16781194,string,16777216
Fri Jun 16 2023 01:17:50,4021.6706,4107,string,4096
-,-,-
Fri Jun 16 2023 01:19:14,4155.3388,65550,string,65536
-,-,-
Fri Jun 16 2023 01:20:35,493.8981,1048832,string,1048576
Fri Jun 16 2023 01:20:35,446.3904,4195305,string,4194304
Fri Jun 16 2023 01:20:37,1150.9399,16781194,string,16777216
Fri Jun 16 2023 01:23:00,202.9066,4107,string,4096
Fri Jun 16 2023 01:23:43,3075.8147,16398,string,16384
Fri Jun 16 2023 01:23:44,208.6132,65550,string,65536
Fri Jun 16 2023 01:23:45,1388.3102,262158,string,262144
Fri Jun 16 2023 01:23:48,2656.6237,1048832,string,1048576
Fri Jun 16 2023 01:23:48,424.3140,4195305,string,4194304
Fri Jun 16 2023 01:23:52,3565.8991,16781194,string,16777216
Fri Jun 16 2023 01:26:30,264.1070,4107,string,4096
Fri Jun 16 2023 01:27:17,6221.5228,16398,string,16384
Fri Jun 16 2023 01:27:17,229.1205,65550,string,65536
Fri Jun 16 2023 01:27:20,3290.0292,262158,string,262144
Fri Jun 16 2023 01:27:21,369.5902,1048832,string,1048576
Fri Jun 16 2023 01:27:24,3348.4623,4195305,string,4194304
Fri Jun 16 2023 01:27:25,1244.2683,16781194,string,16777216
Fri Jun 16 2023 01:30:41,4167.0482,4107,string,4096
Fri Jun 16 2023 01:30:42,175.8538,16398,string,16384
Fri Jun 16 2023 01:30:46,3810.1514,65550,string,65536
Fri Jun 16 2023 01:30:46,309.0693,262158,string,262144
Fri Jun 16 2023 01:30:50,4100.5978,1048832,string,1048576
Fri Jun 16 2023 01:30:51,452.7916,4195305,string,4194304
Fri Jun 16 2023 01:30:56,5280.6058,16781194,string,16777216
Fri Jun 16 2023 01:33:29,220.3739,4107,string,4096
Fri Jun 16 2023 01:33:29,162.5684,16398,string,16384
Fri Jun 16 2023 01:34:10,1143.1546,65550,string,65536
Fri Jun 16 2023 01:34:11,1216.7881,262158,string,262144
Fri Jun 16 2023 01:34:13,1626.6569,1048832,string,1048576
Fri Jun 16 2023 01:34:14,1501.8562,4195305,string,4194304
Fri Jun 16 2023 01:34:17,2038.0881,16781194,string,16777216
Fri Jun 16 2023 01:34:30,5172.6132,4107,string,4096
Fri Jun 16 2023 01:34:30,175.3678,16398,string,16384
Fri Jun 16 2023 01:35:15,5084.6002,65550,string,65536
-,-,-
Fri Jun 16 2023 01:36:36,601.6709,1048832,string,1048576
Fri Jun 16 2023 01:36:37,476.8598,4195305,string,4194304
Fri Jun 16 2023 01:36:38,1398.6442,16781194,string,16777216
Fri Jun 16 2023 01:41:58,202.2927,4107,string,4096
Fri Jun 16 2023 01:42:03,5016.2655,16398,string,16384
Fri Jun 16 2023 01:42:03,247.8769,65550,string,65536
Fri Jun 16 2023 01:42:07,3146.8911,262158,string,262144
Fri Jun 16 2023 01:42:07,386.6250,1048832,string,1048576
Fri Jun 16 2023 01:42:10,3203.5729,4195305,string,4194304
Fri Jun 16 2023 01:42:12,1253.4304,16781194,string,16777216
