Date,Retrieval Time (ms),Size in Repo(Bytes),Type,Size (Bytes)
Fri Jun 16 2023 00:55:42,3767.4252,65550,string,65536
Fri Jun 16 2023 00:55:42,57.0363,262158,string,262144
Fri Jun 16 2023 00:55:47,4094.0563,1048832,string,1048576
Fri Jun 16 2023 00:55:47,138.2229,4195305,string,4194304
Fri Jun 16 2023 00:55:51,4065.9220,16781194,string,16777216
Fri Jun 16 2023 00:56:24,37.9610,4107,string,4096
Fri Jun 16 2023 00:56:26,2197.9903,16398,string,16384
Fri Jun 16 2023 00:56:29,2591.3856,65550,string,65536
Fri Jun 16 2023 00:56:29,69.7508,262158,string,262144
Fri Jun 16 2023 00:56:30,316.2035,1048832,string,1048576
Fri Jun 16 2023 00:56:33,3754.1637,4195305,string,4194304
Fri Jun 16 2023 00:56:34,477.0398,16781194,string,16777216
Fri Jun 16 2023 00:57:10,51.6284,4107,string,4096
-,-,-
-,-,-
Fri Jun 16 2023 01:00:31,1247.0587,262158,string,262144
Fri Jun 16 2023 01:00:33,1267.5801,1048832,string,1048576
Fri Jun 16 2023 01:00:34,1429.1987,4195305,string,4194304
Fri Jun 16 2023 01:00:36,1796.2375,16781194,string,16777216
Fri Jun 16 2023 01:00:53,155.3917,4107,string,4096
Fri Jun 16 2023 01:00:54,1510.0258,16398,string,16384
Fri Jun 16 2023 01:00:56,1311.4985,65550,string,65536
Fri Jun 16 2023 01:00:58,1930.9104,262158,string,262144
Fri Jun 16 2023 01:01:00,1726.0678,1048832,string,1048576
Fri Jun 16 2023 01:01:01,1826.9848,4195305,string,4194304
Fri Jun 16 2023 01:01:44,2494.6059,16781194,string,16777216
Fri Jun 16 2023 01:08:08,1497.3936,4107,string,4096
Fri Jun 16 2023 01:08:48,30.2491,16398,string,16384
Fri Jun 16 2023 01:08:48,43.7260,65550,string,65536
Fri Jun 16 2023 01:09:28,56.2058,262158,string,262144
Fri Jun 16 2023 01:09:29,75.7441,1048832,string,1048576
Fri Jun 16 2023 01:09:31,1927.6431,4195305,string,4194304
Fri Jun 16 2023 01:09:31,664.9567,16781194,string,16777216
Fri Jun 16 2023 01:10:19,37.4279,4107,string,4096
Fri Jun 16 2023 01:10:19,41.5886,16398,string,16384
Fri Jun 16 2023 01:10:23,3777.7304,65550,string,65536
Fri Jun 16 2023 01:10:24,317.8201,262158,string,262144
Fri Jun 16 2023 01:10:28,4699.4474,1048832,string,1048576
Fri Jun 16 2023 01:10:28,120.4759,4195305,string,4194304
Fri Jun 16 2023 01:11:10,1296.5402,16781194,string,16777216
Fri Jun 16 2023 01:14:16,47.0357,4107,string,4096
Fri Jun 16 2023 01:14:57,135.7164,16398,string,16384
Fri Jun 16 2023 01:14:57,141.3681,65550,string,65536
Fri Jun 16 2023 01:14:57,143.9316,262158,string,262144
Fri Jun 16 2023 01:14:57,159.7790,1048832,string,1048576
Fri Jun 16 2023 01:14:57,296.3789,4195305,string,4194304
Fri Jun 16 2023 01:14:59,1155.5059,16781194,string,16777216
Fri Jun 16 2023 01:15:46,51.1010,4107,string,4096
Fri Jun 16 2023 01:15:46,48.2553,16398,string,16384
