index,Date,Retrieval Time (ms),Type,Size (Bytes)
303,Tue Jun 13 2023 22:27:45,707.1457,string,262144
310,Tue Jun 13 2023 22:28:47,588.0102,string,262144
317,Tue Jun 13 2023 22:29:52,378.3025,string,262144
324,Tue Jun 13 2023 22:31:59,583.5059,string,262144
331,Sun Jun 18 2023 23:01:27,716.9751,string,262144
338,Sun Jun 18 2023 23:02:02,463.6963,string,262144
345,Sun Jun 18 2023 23:02:47,419.8926,string,262144
352,Sun Jun 18 2023 23:03:35,610.6021,string,262144
359,Sun Jun 18 2023 23:05:06,1021.5605,string,262144
366,Tue Jun 13 2023 21:55:32,679.5464,string,262144
373,Tue Jun 13 2023 21:56:01,397.5627,string,262144
380,Tue Jun 13 2023 21:57:06,446.5658,string,262144
387,Tue Jun 13 2023 21:58:09,321.6394,string,262144
394,Tue Jun 13 2023 22:00:14,389.3949,string,262144
401,Tue Jun 13 2023 22:06:05,507.7632,string,262144
408,Tue Jun 13 2023 22:06:36,558.5491,string,262144
415,Tue Jun 13 2023 22:07:42,664.2218,string,262144
422,Tue Jun 13 2023 22:08:44,382.8233,string,262144
429,Tue Jun 13 2023 22:10:50,432.6356,string,262144
436,Sun Jun 18 2023 22:52:15,440.1962,string,262144
443,Sun Jun 18 2023 22:52:50,592.6399,string,262144
450,Sun Jun 18 2023 22:53:36,485.8333,string,262144
457,Sun Jun 18 2023 22:54:20,569.4956,string,262144
464,Sun Jun 18 2023 22:55:49,432.8524,string,262144
4,Tue Jun 13 2023 20:18:23,1191.2879,string,1048576
11,Tue Jun 13 2023 20:31:07,13.4828,string,1048576
18,Tue Jun 13 2023 20:54:28,1053.9291,string,1048576
25,Tue Jun 13 2023 20:59:01,12.0057,string,1048576
32,Tue Jun 13 2023 21:00:20,10.5623,string,1048576
39,Tue Jun 13 2023 21:12:32,1357.2077,string,1048576
46,Tue Jun 13 2023 21:13:08,1875.5519,string,1048576
53,Tue Jun 13 2023 21:14:11,921.0588,string,1048576
60,Tue Jun 13 2023 21:15:24,949.6891,string,1048576
67,Tue Jun 13 2023 21:17:36,901.5803,string,1048576
74,Tue Jun 13 2023 21:23:31,1220.7326,string,1048576
81,Tue Jun 13 2023 21:24:02,1126.4165,string,1048576
88,Tue Jun 13 2023 21:25:05,1009.2912,string,1048576
95,Tue Jun 13 2023 21:26:11,893.9015,string,1048576
102,Tue Jun 13 2023 21:28:18,894.3393,string,1048576
105,Sun Jun 18 2023 22:22:24,1596.1049,string,1048576
115,Sun Jun 18 2023 22:37:29,1041.6459,string,1048576
122,Sun Jun 18 2023 23:13:06,1631.303,string,1048576
129,Sun Jun 18 2023 23:13:35,1213.9404,string,1048576
136,Sun Jun 18 2023 23:14:16,1019.5988,string,1048576
143,Sun Jun 18 2023 23:15:00,1500.6129,string,1048576
150,Sun Jun 18 2023 23:16:31,1655.5489,string,1048576
157,Tue Jun 13 2023 21:34:11,963.52,string,1048576
164,Tue Jun 13 2023 21:34:41,917.3386,string,1048576
171,Tue Jun 13 2023 21:35:45,1576.55,string,1048576
178,Tue Jun 13 2023 21:36:55,1402.876,string,1048576
185,Tue Jun 13 2023 21:39:05,1124.525,string,1048576
192,Tue Jun 13 2023 21:44:58,1009.9982,string,1048576
199,Tue Jun 13 2023 21:45:29,1136.3476,string,1048576
206,Tue Jun 13 2023 21:46:28,1156.6323,string,1048576
213,Tue Jun 13 2023 21:47:32,1029.9501,string,1048576
220,Tue Jun 13 2023 21:49:40,1499.7947,string,1048576
227,Sun Jun 18 2023 22:43:03,1027.0496,string,1048576
234,Sun Jun 18 2023 22:43:39,951.3154,string,1048576
241,Sun Jun 18 2023 22:44:24,1748.0071,string,1048576
248,Sun Jun 18 2023 22:45:10,1739.7594,string,1048576
255,Sun Jun 18 2023 22:46:43,1394.2635,string,1048576
262,Tue Jun 13 2023 22:16:46,1526.9956,string,1048576
269,Tue Jun 13 2023 22:17:14,1029.4707,string,1048576
276,Tue Jun 13 2023 22:18:15,1062.2301,string,1048576
283,Tue Jun 13 2023 22:19:19,1101.0963,string,1048576
290,Tue Jun 13 2023 22:21:26,1314.1002,string,1048576
297,Tue Jun 13 2023 22:27:17,1102.855,string,1048576
304,Tue Jun 13 2023 22:27:46,1369.6811,string,1048576
311,Tue Jun 13 2023 22:28:49,1358.5824,string,1048576
318,Tue Jun 13 2023 22:29:54,1547.4246,string,1048576
325,Tue Jun 13 2023 22:32:01,1302.2599,string,1048576
332,Sun Jun 18 2023 23:01:28,1671.8662,string,1048576
339,Sun Jun 18 2023 23:02:03,1015.5694,string,1048576
346,Sun Jun 18 2023 23:02:49,1635.9426,string,1048576
353,Sun Jun 18 2023 23:03:36,1322.869,string,1048576
360,Sun Jun 18 2023 23:05:08,2109.615,string,1048576
367,Tue Jun 13 2023 21:55:33,1425.5007,string,1048576
374,Tue Jun 13 2023 21:56:02,856.0678,string,1048576
381,Tue Jun 13 2023 21:57:07,1038.9983,string,1048576
388,Tue Jun 13 2023 21:58:10,989.2242,string,1048576
395,Tue Jun 13 2023 22:00:15,1054.5075,string,1048576
402,Tue Jun 13 2023 22:06:07,1073.5828,string,1048576
