index,Date,Retrieval Time (ms),Type,Size (Bytes)
415,Sun Jun 18 2023 22:55:49,301.5843,string,65536
422,Tue Jun 13 2023 21:55:31,512.4398,string,65536
429,Tue Jun 13 2023 21:57:06,254.6206,string,65536
436,Tue Jun 13 2023 21:58:08,264.1335,string,65536
443,Tue Jun 13 2023 21:59:09,295.6103,string,65536
450,Tue Jun 13 2023 22:00:13,302.1384,string,65536
457,Tue Jun 13 2023 22:06:05,264.4065,string,65536
464,Tue Jun 13 2023 22:07:41,256.8257,string,65536
471,Tue Jun 13 2023 22:08:43,305.7113,string,65536
478,Tue Jun 13 2023 22:09:46,252.5782,string,65536
485,Tue Jun 13 2023 22:10:49,312.6294,string,65536
492,Sun Jun 18 2023 22:52:15,572.3953,string,65536
499,Sun Jun 18 2023 22:53:35,568.8652,string,65536
506,Sun Jun 18 2023 22:54:20,464.5291,string,65536
513,Sun Jun 18 2023 22:55:01,289.2259,string,65536
520,Sun Jun 18 2023 22:55:49,335.4958,string,65536
527,Tue Jun 13 2023 21:55:31,533.9646,string,65536
534,Tue Jun 13 2023 21:56:01,181.6861,string,65536
541,Tue Jun 13 2023 21:57:06,343.5645,string,65536
548,Tue Jun 13 2023 21:58:08,330.29,string,65536
555,Tue Jun 13 2023 21:59:09,270.8432,string,65536
562,Tue Jun 13 2023 22:06:05,362.4006,string,65536
569,Tue Jun 13 2023 22:06:36,512.0443,string,65536
576,Tue Jun 13 2023 22:07:42,620.8979,string,65536
583,Tue Jun 13 2023 22:08:44,646.1651,string,65536
590,Tue Jun 13 2023 22:09:46,327.2912,string,65536
597,Sun Jun 18 2023 22:52:15,588.4035,string,65536
604,Sun Jun 18 2023 22:52:50,660.648,string,65536
611,Sun Jun 18 2023 22:53:35,594.342,string,65536
618,Sun Jun 18 2023 22:54:20,300.637,string,65536
625,Sun Jun 18 2023 22:55:01,360.9559,string,65536
3,Tue Jun 13 2023 21:55:31,441.4666,string,262144
10,Tue Jun 13 2023 21:56:01,549.9204,string,262144
17,Tue Jun 13 2023 21:58:09,320.8506,string,262144
24,Tue Jun 13 2023 21:59:09,317.0528,string,262144
31,Tue Jun 13 2023 22:00:13,492.4613,string,262144
38,Tue Jun 13 2023 22:06:06,512.546,string,262144
45,Tue Jun 13 2023 22:06:36,318.7065,string,262144
52,Tue Jun 13 2023 22:08:44,523.998,string,262144
59,Tue Jun 13 2023 22:09:46,315.3571,string,262144
66,Tue Jun 13 2023 22:10:50,399.811,string,262144
73,Sun Jun 18 2023 22:52:16,294.2238,string,262144
80,Sun Jun 18 2023 22:52:50,586.6831,string,262144
87,Sun Jun 18 2023 22:53:35,348.0125,string,262144
94,Sun Jun 18 2023 22:55:02,770.2385,string,262144
101,Sun Jun 18 2023 22:55:49,298.9136,string,262144
108,Tue Jun 13 2023 21:55:32,679.5464,string,262144
115,Tue Jun 13 2023 21:56:01,397.5627,string,262144
122,Tue Jun 13 2023 21:57:06,446.5658,string,262144
129,Tue Jun 13 2023 21:58:09,321.6394,string,262144
136,Tue Jun 13 2023 22:00:14,389.3949,string,262144
143,Tue Jun 13 2023 22:06:05,507.7632,string,262144
150,Tue Jun 13 2023 22:06:36,558.5491,string,262144
157,Tue Jun 13 2023 22:07:42,664.2218,string,262144
164,Tue Jun 13 2023 22:08:44,382.8233,string,262144
171,Tue Jun 13 2023 22:10:50,432.6356,string,262144
178,Sun Jun 18 2023 22:52:15,440.1962,string,262144
185,Sun Jun 18 2023 22:52:50,592.6399,string,262144
192,Sun Jun 18 2023 22:53:36,485.8333,string,262144
199,Sun Jun 18 2023 22:54:20,569.4956,string,262144
206,Sun Jun 18 2023 22:55:49,432.8524,string,262144
220,Tue Jun 13 2023 22:57:07,595.2678,string,262144
227,Tue Jun 13 2023 22:58:09,448.7251,string,262144
234,Tue Jun 13 2023 22:59:10,583.9694,string,262144
248,Tue Jun 13 2023 23:06:36,649.5085,string,262144
255,Tue Jun 13 2023 23:07:43,654.2662,string,262144
262,Tue Jun 13 2023 23:08:44,812.1261,string,262144
269,Tue Jun 13 2023 23:09:47,471.6855,string,262144
276,Tue Jun 13 2023 23:10:50,510.6757,string,262144
290,Sun Jun 18 2023 23:53:35,480.7519,string,262144
297,Sun Jun 18 2023 23:54:20,379.5118,string,262144
304,Sun Jun 18 2023 23:55:02,678.0606,string,262144
311,Sun Jun 18 2023 23:55:50,659.0433,string,262144
